franquia,cidade,cadastro,referencia,clientes_ativos
FR140,JOINVILLE,2018-02-01,2019-01-01,300.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-08-01,930.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-07-01,1506.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-06-01,1581.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-05-01,2337.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-04-01,2085.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-03-01,2592.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-02-01,2700.0
FR139,JOAO PESSOA SUL,2018-05-01,2021-01-01,3363.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-12-01,
FR139,JOAO PESSOA SUL,2018-05-01,2019-11-01,
FR139,JOAO PESSOA SUL,2018-05-01,2019-10-01,
FR139,JOAO PESSOA SUL,2018-05-01,2019-09-01,
FR139,JOAO PESSOA SUL,2018-05-01,2019-08-01,1470.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-07-01,1782.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-06-01,1470.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-05-01,2172.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-04-01,2097.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-03-01,1554.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-02-01,1347.0
FR139,JOAO PESSOA SUL,2018-05-01,2019-01-01,33.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-08-01,1461.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-07-01,1953.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-06-01,2121.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-05-01,2103.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-04-01,2127.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-03-01,1941.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-02-01,1626.0
FR138,JOAO PESSOA NORTE,2019-01-01,2021-01-01,2085.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-12-01,
FR138,JOAO PESSOA NORTE,2019-01-01,2019-11-01,
FR138,JOAO PESSOA NORTE,2019-01-01,2019-10-01,
FR138,JOAO PESSOA NORTE,2019-01-01,2019-09-01,
FR138,JOAO PESSOA NORTE,2019-01-01,2019-08-01,753.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-07-01,897.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-06-01,510.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-05-01,513.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-04-01,420.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-03-01,279.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-02-01,261.0
FR138,JOAO PESSOA NORTE,2019-01-01,2019-01-01,18.0
FR137,JOAO MONLEVADE,2015-08-01,2021-08-01,30.0
FR137,JOAO MONLEVADE,2015-08-01,2021-07-01,39.0
FR137,JOAO MONLEVADE,2015-08-01,2021-06-01,51.0
FR137,JOAO MONLEVADE,2015-08-01,2021-05-01,87.0
FR137,JOAO MONLEVADE,2015-08-01,2021-04-01,36.0
FR137,JOAO MONLEVADE,2015-08-01,2021-03-01,18.0
FR137,JOAO MONLEVADE,2015-08-01,2021-02-01,24.0
FR137,JOAO MONLEVADE,2015-08-01,2021-01-01,36.0
FR137,JOAO MONLEVADE,2015-08-01,2019-12-01,
FR137,JOAO MONLEVADE,2015-08-01,2019-11-01,
FR137,JOAO MONLEVADE,2015-08-01,2019-10-01,
FR137,JOAO MONLEVADE,2015-08-01,2019-09-01,
FR137,JOAO MONLEVADE,2015-08-01,2019-08-01,72.0
FR137,JOAO MONLEVADE,2015-08-01,2019-07-01,36.0
FR137,JOAO MONLEVADE,2015-08-01,2019-06-01,51.0
FR137,JOAO MONLEVADE,2015-08-01,2019-05-01,66.0
FR137,JOAO MONLEVADE,2015-08-01,2019-04-01,60.0
FR137,JOAO MONLEVADE,2015-08-01,2019-03-01,75.0
FR137,JOAO MONLEVADE,2015-08-01,2019-02-01,48.0
FR137,JOAO MONLEVADE,2015-08-01,2019-01-01,93.0
FR136,JAU,,2021-08-01,0.0
FR136,JAU,,2021-07-01,0.0
FR136,JAU,,2021-06-01,0.0
FR136,JAU,,2021-05-01,0.0
FR136,JAU,,2021-04-01,0.0
FR136,JAU,,2021-03-01,0.0
FR136,JAU,,2021-02-01,12.0
FR136,JAU,,2021-01-01,33.0
FR136,JAU,,2019-12-01,
FR136,JAU,,2019-11-01,
FR136,JAU,,2019-10-01,
FR136,JAU,,2019-09-01,
FR136,JAU,,2019-08-01,135.0
FR136,JAU,,2019-07-01,129.0
FR136,JAU,,2019-06-01,117.0
FR136,JAU,,2019-05-01,153.0
FR136,JAU,,2019-04-01,135.0
FR136,JAU,,2019-03-01,111.0
FR136,JAU,,2019-02-01,171.0
FR136,JAU,,2019-01-01,126.0
FR135,JARAGUA DO SUL,2020-01-01,2021-08-01,1221.0
FR135,JARAGUA DO SUL,2020-01-01,2021-07-01,1440.0
FR135,JARAGUA DO SUL,2020-01-01,2021-06-01,1434.0
FR135,JARAGUA DO SUL,2020-01-01,2021-05-01,1803.0
FR135,JARAGUA DO SUL,2020-01-01,2021-04-01,1854.0
FR135,JARAGUA DO SUL,2020-01-01,2021-03-01,1950.0
FR135,JARAGUA DO SUL,2020-01-01,2021-02-01,1647.0
FR135,JARAGUA DO SUL,2020-01-01,2021-01-01,2112.0
FR134,JACAREI,2012-01-01,2021-08-01,462.0
FR134,JACAREI,2012-01-01,2021-07-01,486.0
FR134,JACAREI,2012-01-01,2021-06-01,534.0
FR134,JACAREI,2012-01-01,2021-05-01,441.0
FR134,JACAREI,2012-01-01,2021-04-01,642.0
FR134,JACAREI,2012-01-01,2021-03-01,438.0
FR134,JACAREI,2012-01-01,2021-02-01,453.0
FR134,JACAREI,2012-01-01,2021-01-01,540.0
FR134,JACAREI,2012-01-01,2019-12-01,
FR134,JACAREI,2012-01-01,2019-11-01,
FR134,JACAREI,2012-01-01,2019-10-01,
FR134,JACAREI,2012-01-01,2019-09-01,
FR134,JACAREI,2012-01-01,2019-08-01,366.0
FR134,JACAREI,2012-01-01,2019-07-01,150.0
FR134,JACAREI,2012-01-01,2019-06-01,177.0
FR134,JACAREI,2012-01-01,2019-05-01,252.0
FR134,JACAREI,2012-01-01,2019-04-01,189.0
FR134,JACAREI,2012-01-01,2019-03-01,159.0
FR134,JACAREI,2012-01-01,2019-02-01,198.0
FR134,JACAREI,2012-01-01,2019-01-01,27.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-08-01,1362.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-07-01,2046.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-06-01,1857.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-05-01,1986.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-04-01,1761.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-03-01,1704.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-02-01,1515.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2021-01-01,1899.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-12-01,
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-11-01,
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-10-01,
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-09-01,
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-08-01,1101.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-07-01,1083.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-06-01,720.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-05-01,663.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-04-01,375.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-03-01,192.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-02-01,468.0
FR133,JABOATAO DOS GUARARAPES,2018-11-01,2019-01-01,15.0
FR132,ITUMBIARA,2021-02-01,2021-08-01,1104.0
FR132,ITUMBIARA,2021-02-01,2021-07-01,1281.0
FR132,ITUMBIARA,2021-02-01,2021-06-01,1590.0
FR132,ITUMBIARA,2021-02-01,2021-05-01,1296.0
FR132,ITUMBIARA,2021-02-01,2021-04-01,846.0
FR132,ITUMBIARA,2021-02-01,2021-03-01,567.0
FR131,ITU,2009-12-01,2021-08-01,366.0
FR131,ITU,2009-12-01,2021-07-01,333.0
FR131,ITU,2009-12-01,2021-06-01,438.0
FR131,ITU,2009-12-01,2021-05-01,372.0
FR131,ITU,2009-12-01,2021-04-01,372.0
FR131,ITU,2009-12-01,2021-03-01,336.0
FR131,ITU,2009-12-01,2021-02-01,261.0
FR131,ITU,2009-12-01,2021-01-01,369.0
FR131,ITU,2009-12-01,2019-12-01,
FR131,ITU,2009-12-01,2019-11-01,
FR131,ITU,2009-12-01,2019-10-01,
FR131,ITU,2009-12-01,2019-09-01,
FR131,ITU,2009-12-01,2019-08-01,327.0
FR131,ITU,2009-12-01,2019-07-01,270.0
FR131,ITU,2009-12-01,2019-06-01,246.0
FR131,ITU,2009-12-01,2019-05-01,264.0
FR131,ITU,2009-12-01,2019-04-01,294.0
FR131,ITU,2009-12-01,2019-03-01,261.0
FR131,ITU,2009-12-01,2019-02-01,234.0
FR131,ITU,2009-12-01,2019-01-01,102.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-08-01,882.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-07-01,1089.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-06-01,1116.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-05-01,1059.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-04-01,1248.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-03-01,1146.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-02-01,1341.0
FR130,ITAQUAQUECETUBA,2010-04-01,2021-01-01,1845.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-12-01,
FR130,ITAQUAQUECETUBA,2010-04-01,2019-11-01,
FR130,ITAQUAQUECETUBA,2010-04-01,2019-10-01,
FR130,ITAQUAQUECETUBA,2010-04-01,2019-09-01,
FR130,ITAQUAQUECETUBA,2010-04-01,2019-08-01,786.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-07-01,696.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-06-01,633.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-05-01,807.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-04-01,696.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-03-01,600.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-02-01,603.0
FR130,ITAQUAQUECETUBA,2010-04-01,2019-01-01,237.0
FR129,ITAPEVI,2016-03-01,2021-08-01,987.0
FR129,ITAPEVI,2016-03-01,2021-07-01,1236.0
FR129,ITAPEVI,2016-03-01,2021-06-01,1353.0
FR129,ITAPEVI,2016-03-01,2021-05-01,876.0
FR129,ITAPEVI,2016-03-01,2021-04-01,780.0
FR129,ITAPEVI,2016-03-01,2021-03-01,840.0
FR129,ITAPEVI,2016-03-01,2021-02-01,957.0
FR129,ITAPEVI,2016-03-01,2021-01-01,1407.0
FR129,ITAPEVI,2016-03-01,2019-12-01,
FR129,ITAPEVI,2016-03-01,2019-11-01,
FR129,ITAPEVI,2016-03-01,2019-10-01,
FR129,ITAPEVI,2016-03-01,2019-09-01,
FR129,ITAPEVI,2016-03-01,2019-08-01,942.0
FR129,ITAPEVI,2016-03-01,2019-07-01,942.0
FR129,ITAPEVI,2016-03-01,2019-06-01,765.0
FR129,ITAPEVI,2016-03-01,2019-05-01,918.0
FR129,ITAPEVI,2016-03-01,2019-04-01,891.0
FR129,ITAPEVI,2016-03-01,2019-03-01,831.0
FR129,ITAPEVI,2016-03-01,2019-02-01,645.0
FR129,ITAPEVI,2016-03-01,2019-01-01,426.0
FR128,ITAPEVA,2021-03-01,2021-08-01,708.0
FR128,ITAPEVA,2021-03-01,2021-07-01,933.0
FR128,ITAPEVA,2021-03-01,2021-06-01,921.0
FR128,ITAPEVA,2021-03-01,2021-05-01,1026.0
FR128,ITAPEVA,2021-03-01,2021-04-01,708.0
FR128,ITAPEVA,2021-03-01,2021-03-01,216.0
FR127,ITAPETININGA,2012-08-01,2021-08-01,741.0
FR127,ITAPETININGA,2012-08-01,2021-07-01,654.0
FR127,ITAPETININGA,2012-08-01,2021-06-01,612.0
FR127,ITAPETININGA,2012-08-01,2021-05-01,666.0
FR127,ITAPETININGA,2012-08-01,2021-04-01,756.0
FR127,ITAPETININGA,2012-08-01,2021-03-01,735.0
FR127,ITAPETININGA,2012-08-01,2021-02-01,591.0
FR127,ITAPETININGA,2012-08-01,2021-01-01,567.0
FR127,ITAPETININGA,2012-08-01,2019-12-01,
FR127,ITAPETININGA,2012-08-01,2019-11-01,
FR127,ITAPETININGA,2012-08-01,2019-10-01,
FR127,ITAPETININGA,2012-08-01,2019-09-01,
FR127,ITAPETININGA,2012-08-01,2019-08-01,537.0
FR127,ITAPETININGA,2012-08-01,2019-07-01,594.0
FR127,ITAPETININGA,2012-08-01,2019-06-01,411.0
FR127,ITAPETININGA,2012-08-01,2019-05-01,522.0
FR127,ITAPETININGA,2012-08-01,2019-04-01,444.0
FR127,ITAPETININGA,2012-08-01,2019-03-01,426.0
FR127,ITAPETININGA,2012-08-01,2019-02-01,372.0
FR127,ITAPETININGA,2012-08-01,2019-01-01,78.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-08-01,1377.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-07-01,1296.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-06-01,1599.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-05-01,1413.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-04-01,1284.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-03-01,1308.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-02-01,1350.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2021-01-01,1443.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-12-01,
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-11-01,
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-10-01,
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-09-01,
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-08-01,696.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-07-01,660.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-06-01,540.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-05-01,666.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-04-01,558.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-03-01,570.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-02-01,381.0
FR126,ITAPECERICA DA SERRA,2016-08-01,2019-01-01,216.0
FR125,ITANHAEM,2018-04-01,2021-08-01,1272.0
FR125,ITANHAEM,2018-04-01,2021-07-01,1374.0
FR125,ITANHAEM,2018-04-01,2021-06-01,1500.0
FR125,ITANHAEM,2018-04-01,2021-05-01,1716.0
FR125,ITANHAEM,2018-04-01,2021-04-01,1317.0
FR125,ITANHAEM,2018-04-01,2021-03-01,1320.0
FR125,ITANHAEM,2018-04-01,2021-02-01,1416.0
FR125,ITANHAEM,2018-04-01,2021-01-01,1470.0
FR125,ITANHAEM,2018-04-01,2019-12-01,
FR125,ITANHAEM,2018-04-01,2019-11-01,
FR125,ITANHAEM,2018-04-01,2019-10-01,
FR125,ITANHAEM,2018-04-01,2019-09-01,
FR125,ITANHAEM,2018-04-01,2019-08-01,1200.0
FR125,ITANHAEM,2018-04-01,2019-07-01,957.0
FR125,ITANHAEM,2018-04-01,2019-06-01,1038.0
FR125,ITANHAEM,2018-04-01,2019-05-01,1221.0
FR125,ITANHAEM,2018-04-01,2019-04-01,1359.0
FR125,ITANHAEM,2018-04-01,2019-03-01,1236.0
FR125,ITANHAEM,2018-04-01,2019-02-01,843.0
FR124,ITAJAI,2017-10-01,2021-08-01,1722.0
FR124,ITAJAI,2017-10-01,2021-07-01,1680.0
FR124,ITAJAI,2017-10-01,2021-06-01,1830.0
FR124,ITAJAI,2017-10-01,2021-05-01,1887.0
FR124,ITAJAI,2017-10-01,2021-04-01,2460.0
FR124,ITAJAI,2017-10-01,2021-03-01,2301.0
FR124,ITAJAI,2017-10-01,2021-02-01,1833.0
FR124,ITAJAI,2017-10-01,2021-01-01,1662.0
FR124,ITAJAI,2017-10-01,2019-12-01,
FR124,ITAJAI,2017-10-01,2019-11-01,
FR124,ITAJAI,2017-10-01,2019-10-01,
FR124,ITAJAI,2017-10-01,2019-09-01,
FR124,ITAJAI,2017-10-01,2019-08-01,1620.0
FR124,ITAJAI,2017-10-01,2019-07-01,1422.0
FR124,ITAJAI,2017-10-01,2019-06-01,1557.0
FR124,ITAJAI,2017-10-01,2019-05-01,1899.0
FR124,ITAJAI,2017-10-01,2019-04-01,2013.0
FR124,ITAJAI,2017-10-01,2019-03-01,1905.0
FR124,ITAJAI,2017-10-01,2019-02-01,2130.0
FR124,ITAJAI,2017-10-01,2019-01-01,171.0
FR123,ITABUNA,2018-10-01,2021-08-01,1542.0
FR123,ITABUNA,2018-10-01,2021-07-01,1905.0
FR123,ITABUNA,2018-10-01,2021-06-01,1791.0
FR123,ITABUNA,2018-10-01,2021-05-01,1941.0
FR123,ITABUNA,2018-10-01,2021-04-01,1542.0
FR123,ITABUNA,2018-10-01,2021-03-01,1458.0
FR123,ITABUNA,2018-10-01,2021-02-01,1275.0
FR123,ITABUNA,2018-10-01,2021-01-01,1569.0
FR123,ITABUNA,2018-10-01,2019-12-01,
FR123,ITABUNA,2018-10-01,2019-11-01,
FR123,ITABUNA,2018-10-01,2019-10-01,
FR123,ITABUNA,2018-10-01,2019-09-01,
FR123,ITABUNA,2018-10-01,2019-08-01,1497.0
FR123,ITABUNA,2018-10-01,2019-07-01,1350.0
FR123,ITABUNA,2018-10-01,2019-06-01,879.0
FR123,ITABUNA,2018-10-01,2019-05-01,1194.0
FR123,ITABUNA,2018-10-01,2019-04-01,1131.0
FR123,ITABUNA,2018-10-01,2019-03-01,813.0
FR123,ITABUNA,2018-10-01,2019-02-01,828.0
FR123,ITABUNA,2018-10-01,2019-01-01,387.0
FR122,ITABORAI,2010-12-01,2021-08-01,513.0
FR122,ITABORAI,2010-12-01,2021-07-01,798.0
FR122,ITABORAI,2010-12-01,2021-06-01,861.0
FR122,ITABORAI,2010-12-01,2021-05-01,723.0
FR122,ITABORAI,2010-12-01,2021-04-01,843.0
FR122,ITABORAI,2010-12-01,2021-03-01,804.0
FR122,ITABORAI,2010-12-01,2021-02-01,462.0
FR122,ITABORAI,2010-12-01,2021-01-01,717.0
FR122,ITABORAI,2010-12-01,2019-12-01,
FR122,ITABORAI,2010-12-01,2019-11-01,
FR122,ITABORAI,2010-12-01,2019-10-01,
FR122,ITABORAI,2010-12-01,2019-09-01,
FR122,ITABORAI,2010-12-01,2019-08-01,345.0
FR122,ITABORAI,2010-12-01,2019-07-01,312.0
FR122,ITABORAI,2010-12-01,2019-06-01,354.0
FR122,ITABORAI,2010-12-01,2019-05-01,306.0
FR122,ITABORAI,2010-12-01,2019-04-01,312.0
FR122,ITABORAI,2010-12-01,2019-03-01,276.0
FR122,ITABORAI,2010-12-01,2019-02-01,339.0
FR122,ITABORAI,2010-12-01,2019-01-01,27.0
FR121,INDAIATUBA,2008-04-01,2021-08-01,588.0
FR121,INDAIATUBA,2008-04-01,2021-07-01,639.0
FR121,INDAIATUBA,2008-04-01,2021-06-01,732.0
FR121,INDAIATUBA,2008-04-01,2021-05-01,714.0
FR121,INDAIATUBA,2008-04-01,2021-04-01,606.0
FR121,INDAIATUBA,2008-04-01,2021-03-01,537.0
FR121,INDAIATUBA,2008-04-01,2021-02-01,501.0
FR121,INDAIATUBA,2008-04-01,2021-01-01,642.0
FR121,INDAIATUBA,2008-04-01,2019-12-01,
FR121,INDAIATUBA,2008-04-01,2019-11-01,
FR121,INDAIATUBA,2008-04-01,2019-10-01,
FR121,INDAIATUBA,2008-04-01,2019-09-01,
FR121,INDAIATUBA,2008-04-01,2019-08-01,108.0
FR121,INDAIATUBA,2008-04-01,2019-07-01,111.0
FR121,INDAIATUBA,2008-04-01,2019-06-01,123.0
FR121,INDAIATUBA,2008-04-01,2019-05-01,108.0
FR121,INDAIATUBA,2008-04-01,2019-04-01,135.0
FR121,INDAIATUBA,2008-04-01,2019-03-01,99.0
FR121,INDAIATUBA,2008-04-01,2019-02-01,72.0
FR121,INDAIATUBA,2008-04-01,2019-01-01,60.0
FR120,IMPERATRIZ,2019-04-01,2021-08-01,765.0
FR120,IMPERATRIZ,2019-04-01,2021-07-01,1098.0
FR120,IMPERATRIZ,2019-04-01,2021-06-01,768.0
FR120,IMPERATRIZ,2019-04-01,2021-05-01,741.0
FR120,IMPERATRIZ,2019-04-01,2021-04-01,939.0
FR120,IMPERATRIZ,2019-04-01,2021-03-01,891.0
FR120,IMPERATRIZ,2019-04-01,2021-02-01,744.0
FR120,IMPERATRIZ,2019-04-01,2021-01-01,876.0
FR120,IMPERATRIZ,2019-04-01,2019-12-01,
FR120,IMPERATRIZ,2019-04-01,2019-11-01,
FR120,IMPERATRIZ,2019-04-01,2019-10-01,
FR120,IMPERATRIZ,2019-04-01,2019-09-01,
FR120,IMPERATRIZ,2019-04-01,2019-08-01,390.0
FR120,IMPERATRIZ,2019-04-01,2019-07-01,273.0
FR120,IMPERATRIZ,2019-04-01,2019-06-01,213.0
FR120,IMPERATRIZ,2019-04-01,2019-05-01,141.0
FR119,ILHEUS,2019-05-01,2021-08-01,1536.0
FR119,ILHEUS,2019-05-01,2021-07-01,2712.0
FR119,ILHEUS,2019-05-01,2021-06-01,2607.0
FR119,ILHEUS,2019-05-01,2021-05-01,1731.0
FR119,ILHEUS,2019-05-01,2021-04-01,2535.0
FR119,ILHEUS,2019-05-01,2021-03-01,2658.0
FR119,ILHEUS,2019-05-01,2021-02-01,1569.0
FR119,ILHEUS,2019-05-01,2021-01-01,2055.0
FR118,IGUATU,2021-05-01,2021-08-01,717.0
FR118,IGUATU,2021-05-01,2021-07-01,762.0
FR118,IGUATU,2021-05-01,2021-06-01,414.0
FR118,IGUATU,2021-05-01,2021-05-01,423.0
FR117,IBIRITE,2006-09-01,2021-08-01,792.0
FR117,IBIRITE,2006-09-01,2021-07-01,1005.0
FR117,IBIRITE,2006-09-01,2021-06-01,918.0
FR117,IBIRITE,2006-09-01,2021-05-01,792.0
FR117,IBIRITE,2006-09-01,2021-04-01,843.0
FR117,IBIRITE,2006-09-01,2021-03-01,804.0
FR117,IBIRITE,2006-09-01,2021-02-01,612.0
FR117,IBIRITE,2006-09-01,2021-01-01,720.0
FR117,IBIRITE,2006-09-01,2019-12-01,
FR117,IBIRITE,2006-09-01,2019-11-01,
FR117,IBIRITE,2006-09-01,2019-10-01,
FR117,IBIRITE,2006-09-01,2019-09-01,
FR117,IBIRITE,2006-09-01,2019-08-01,465.0
FR117,IBIRITE,2006-09-01,2019-07-01,390.0
FR117,IBIRITE,2006-09-01,2019-06-01,450.0
FR117,IBIRITE,2006-09-01,2019-05-01,531.0
FR117,IBIRITE,2006-09-01,2019-04-01,492.0
FR117,IBIRITE,2006-09-01,2019-03-01,579.0
FR117,IBIRITE,2006-09-01,2019-02-01,378.0
FR117,IBIRITE,2006-09-01,2019-01-01,72.0
FR116,HORTOLANDIA,2009-08-01,2021-08-01,630.0
FR116,HORTOLANDIA,2009-08-01,2021-07-01,687.0
FR116,HORTOLANDIA,2009-08-01,2021-06-01,645.0
FR116,HORTOLANDIA,2009-08-01,2021-05-01,582.0
FR116,HORTOLANDIA,2009-08-01,2021-04-01,537.0
FR116,HORTOLANDIA,2009-08-01,2021-03-01,438.0
FR116,HORTOLANDIA,2009-08-01,2021-02-01,426.0
FR116,HORTOLANDIA,2009-08-01,2021-01-01,528.0
FR116,HORTOLANDIA,2009-08-01,2019-12-01,
FR116,HORTOLANDIA,2009-08-01,2019-11-01,
FR116,HORTOLANDIA,2009-08-01,2019-10-01,
FR116,HORTOLANDIA,2009-08-01,2019-09-01,
FR116,HORTOLANDIA,2009-08-01,2019-08-01,138.0
FR116,HORTOLANDIA,2009-08-01,2019-07-01,99.0
FR116,HORTOLANDIA,2009-08-01,2019-06-01,90.0
FR116,HORTOLANDIA,2009-08-01,2019-05-01,159.0
FR116,HORTOLANDIA,2009-08-01,2019-04-01,90.0
FR116,HORTOLANDIA,2009-08-01,2019-03-01,129.0
FR116,HORTOLANDIA,2009-08-01,2019-02-01,171.0
FR116,HORTOLANDIA,2009-08-01,2019-01-01,135.0
FR115,GURIRI,2015-05-01,2021-08-01,804.0
FR115,GURIRI,2015-05-01,2021-07-01,831.0
FR115,GURIRI,2015-05-01,2021-06-01,732.0
FR115,GURIRI,2015-05-01,2021-05-01,690.0
FR115,GURIRI,2015-05-01,2021-04-01,726.0
FR115,GURIRI,2015-05-01,2021-03-01,873.0
FR115,GURIRI,2015-05-01,2021-02-01,618.0
FR115,GURIRI,2015-05-01,2021-01-01,576.0
FR115,GURIRI,2015-05-01,2019-12-01,
FR115,GURIRI,2015-05-01,2019-11-01,
FR115,GURIRI,2015-05-01,2019-10-01,
FR115,GURIRI,2015-05-01,2019-09-01,
FR115,GURIRI,2015-05-01,2019-08-01,627.0
FR115,GURIRI,2015-05-01,2019-07-01,477.0
FR115,GURIRI,2015-05-01,2019-06-01,465.0
FR115,GURIRI,2015-05-01,2019-05-01,591.0
FR115,GURIRI,2015-05-01,2019-04-01,492.0
FR115,GURIRI,2015-05-01,2019-03-01,531.0
FR115,GURIRI,2015-05-01,2019-02-01,501.0
FR115,GURIRI,2015-05-01,2019-01-01,27.0
FR114,GUARULHOS,2010-06-01,2021-08-01,2058.0
FR114,GUARULHOS,2010-06-01,2021-07-01,2010.0
FR114,GUARULHOS,2010-06-01,2021-06-01,2193.0
FR114,GUARULHOS,2010-06-01,2021-05-01,2250.0
FR114,GUARULHOS,2010-06-01,2021-04-01,1920.0
FR114,GUARULHOS,2010-06-01,2021-03-01,1719.0
FR114,GUARULHOS,2010-06-01,2021-02-01,2319.0
FR114,GUARULHOS,2010-06-01,2021-01-01,2691.0
FR114,GUARULHOS,2010-06-01,2019-12-01,
FR114,GUARULHOS,2010-06-01,2019-11-01,
FR114,GUARULHOS,2010-06-01,2019-10-01,
FR114,GUARULHOS,2010-06-01,2019-09-01,
FR114,GUARULHOS,2010-06-01,2019-08-01,1533.0
FR114,GUARULHOS,2010-06-01,2019-07-01,1197.0
FR114,GUARULHOS,2010-06-01,2019-06-01,1209.0
FR114,GUARULHOS,2010-06-01,2019-05-01,1518.0
FR114,GUARULHOS,2010-06-01,2019-04-01,1557.0
FR114,GUARULHOS,2010-06-01,2019-03-01,1293.0
FR114,GUARULHOS,2010-06-01,2019-02-01,1374.0
FR114,GUARULHOS,2010-06-01,2019-01-01,327.0
FR113,GUARULHOS,2010-06-01,2021-08-01,1098.0
FR113,GUARULHOS,2010-06-01,2021-07-01,1185.0
FR113,GUARULHOS,2010-06-01,2021-06-01,1311.0
FR113,GUARULHOS,2010-06-01,2021-05-01,1344.0
FR113,GUARULHOS,2010-06-01,2021-04-01,1212.0
FR113,GUARULHOS,2010-06-01,2021-03-01,1092.0
FR113,GUARULHOS,2010-06-01,2021-02-01,1392.0
